1,12,1
1,12,1
1,14,1
1,14,1
1,23,1
1,23,1
1,25,1
1,25,1
1,25,1
2,12,1
2,12,1
2,14,1
2,14,1
2,23,1
2,23,1
2,25,1
2,25,1
2,25,1
3,12,1
3,12,1
3,14,1
3,14,1
3,23,1
3,23,1
3,25,1
3,25,1
3,25,1
4,12,1
4,12,1
4,14,1
4,14,1
4,23,1
4,23,1
4,25,1
4,25,1
4,25,1
5,12,1
5,12,1
5,14,1
5,14,1
5,23,1
5,23,1
5,25,1
5,25,1
5,25,1
6,12,1
6,12,1
6,14,1
6,14,1
6,23,1
6,23,1
6,25,1
6,25,1
6,25,1
7,12,1
7,12,1
7,14,1
7,14,1
7,23,1
7,23,1
7,25,1
7,25,1
7,25,1
8,1,1
8,1,1
8,4,1
8,4,1
8,4,1
8,18,1
8,18,1
8,20,1
8,20,1
9,1,1
9,1,1
9,4,1
9,4,1
9,4,1
9,18,1
9,18,1
9,20,1
9,20,1
10,1,1
10,1,1
10,4,1
10,4,1
10,4,1
10,18,1
10,18,1
10,20,1
10,20,1
11,1,1
11,1,1
11,4,1
11,4,1
11,4,1
11,18,1
11,18,1
11,20,1
11,20,1
12,1,1
12,1,1
12,4,1
12,4,1
12,4,1
12,18,1
12,18,1
12,20,1
12,20,1
13,1,1
13,1,1
13,4,1
13,4,1
13,4,1
13,18,1
13,18,1
13,20,1
13,20,1
14,1,1
14,1,1
14,4,1
14,4,1
14,4,1
14,18,1
14,18,1
14,20,1
14,20,1
15,6,1
15,6,1
15,14,1
15,14,1
15,14,1
15,25,1
15,25,1
16,6,1
16,6,1
16,14,1
16,14,1
16,14,1
16,25,1
16,25,1
17,6,1
17,6,1
17,14,1
17,14,1
17,14,1
17,25,1
17,25,1
18,6,1
18,6,1
18,14,1
18,14,1
18,14,1
18,25,1
18,25,1
19,6,1
19,6,1
19,14,1
19,14,1
19,14,1
19,25,1
19,25,1
20,6,1
20,6,1
20,14,1
20,14,1
20,14,1
20,25,1
20,25,1
21,6,1
21,6,1
21,14,1
21,14,1
21,14,1
21,25,1
21,25,1
22,5,1
22,5,1
22,13,1
22,13,1
22,17,1
22,17,1
22,17,1
22,19,1
22,19,1
22,22,1
22,22,1
23,5,1
23,5,1
23,13,1
23,13,1
23,17,1
23,17,1
23,17,1
23,19,1
23,19,1
23,22,1
23,22,1
24,5,1
24,5,1
24,13,1
24,13,1
24,17,1
24,17,1
24,17,1
24,19,1
24,19,1
24,22,1
24,22,1
25,5,1
25,5,1
25,13,1
25,13,1
25,17,1
25,17,1
25,17,1
25,19,1
25,19,1
25,22,1
25,22,1
26,5,1
26,5,1
26,13,1
26,13,1
26,17,1
26,17,1
26,17,1
26,19,1
26,19,1
26,22,1
26,22,1
27,5,1
27,5,1
27,13,1
27,13,1
27,17,1
27,17,1
27,17,1
27,19,1
27,19,1
27,22,1
27,22,1
28,5,1
28,5,1
28,13,1
28,13,1
28,17,1
28,17,1
28,17,1
28,19,1
28,19,1
28,22,1
28,22,1
29,3,1
29,3,1
29,8,1
29,8,1
29,8,1
29,9,1
29,9,1
29,16,1
29,16,1
30,3,1
30,3,1
30,8,1
30,8,1
30,8,1
30,9,1
30,9,1
30,16,1
30,16,1
31,3,1
31,3,1
31,8,1
31,8,1
31,8,1
31,9,1
31,9,1
31,16,1
31,16,1
32,3,1
32,3,1
32,8,1
32,8,1
32,8,1
32,9,1
32,9,1
32,16,1
32,16,1
33,3,1
33,3,1
33,8,1
33,8,1
33,8,1
33,9,1
33,9,1
33,16,1
33,16,1
34,3,1
34,3,1
34,8,1
34,8,1
34,8,1
34,9,1
34,9,1
34,16,1
34,16,1
35,3,1
35,3,1
35,8,1
35,8,1
35,8,1
35,9,1
35,9,1
35,16,1
35,16,1
36,6,1
36,6,1
36,6,1
36,10,1
36,10,1
36,14,1
36,14,1
36,23,1
36,23,1
37,6,1
37,6,1
37,6,1
37,10,1
37,10,1
37,14,1
37,14,1
37,23,1
37,23,1
38,6,1
38,6,1
38,6,1
38,10,1
38,10,1
38,14,1
38,14,1
38,23,1
38,23,1
39,6,1
39,6,1
39,6,1
39,10,1
39,10,1
39,14,1
39,14,1
39,23,1
39,23,1
40,6,1
40,6,1
40,6,1
40,10,1
40,10,1
40,14,1
40,14,1
40,23,1
40,23,1
41,6,1
41,6,1
41,6,1
41,10,1
41,10,1
41,14,1
41,14,1
41,23,1
41,23,1
42,6,1
42,6,1
42,6,1
42,10,1
42,10,1
42,14,1
42,14,1
42,23,1
42,23,1
43,3,1
43,3,1
43,11,1
43,11,1
43,12,1
43,12,1
43,15,1
43,15,1
43,15,1
43,23,1
43,23,1
44,3,1
44,3,1
44,11,1
44,11,1
44,12,1
44,12,1
44,15,1
44,15,1
44,15,1
44,23,1
44,23,1
45,3,1
45,3,1
45,11,1
45,11,1
45,12,1
45,12,1
45,15,1
45,15,1
45,15,1
45,23,1
45,23,1
46,3,1
46,3,1
46,11,1
46,11,1
46,12,1
46,12,1
46,15,1
46,15,1
46,15,1
46,23,1
46,23,1
47,3,1
47,3,1
47,11,1
47,11,1
47,12,1
47,12,1
47,15,1
47,15,1
47,15,1
47,23,1
47,23,1
48,3,1
48,3,1
48,11,1
48,11,1
48,12,1
48,12,1
48,15,1
48,15,1
48,15,1
48,23,1
48,23,1
49,3,1
49,3,1
49,11,1
49,11,1
49,12,1
49,12,1
49,15,1
49,15,1
49,15,1
49,23,1
49,23,1
50,2,1
50,2,1
50,2,1
50,5,1
50,5,1
50,19,1
50,19,1
51,2,1
51,2,1
51,2,1
51,5,1
51,5,1
51,19,1
51,19,1
52,2,1
52,2,1
52,2,1
52,5,1
52,5,1
52,19,1
52,19,1
53,2,1
53,2,1
53,2,1
53,5,1
53,5,1
53,19,1
53,19,1
54,2,1
54,2,1
54,2,1
54,5,1
54,5,1
54,19,1
54,19,1
55,2,1
55,2,1
55,2,1
55,5,1
55,5,1
55,19,1
55,19,1
56,2,1
56,2,1
56,2,1
56,5,1
56,5,1
56,19,1
56,19,1
57,1,1
57,1,1
57,9,1
57,9,1
57,18,1
57,18,1
57,24,1
57,24,1
57,24,1
58,1,1
58,1,1
58,9,1
58,9,1
58,18,1
58,18,1
58,24,1
58,24,1
58,24,1
59,1,1
59,1,1
59,9,1
59,9,1
59,18,1
59,18,1
59,24,1
59,24,1
59,24,1
60,1,1
60,1,1
60,9,1
60,9,1
60,18,1
60,18,1
60,24,1
60,24,1
60,24,1
61,1,1
61,1,1
61,9,1
61,9,1
61,18,1
61,18,1
61,24,1
61,24,1
61,24,1
62,1,1
62,1,1
62,9,1
62,9,1
62,18,1
62,18,1
62,24,1
62,24,1
62,24,1
63,1,1
63,1,1
63,9,1
63,9,1
63,18,1
63,18,1
63,24,1
63,24,1
63,24,1
64,3,1
64,3,1
64,12,1
64,12,1
64,16,1
64,16,1
64,21,1
64,21,1
64,21,1
65,3,1
65,3,1
65,12,1
65,12,1
65,16,1
65,16,1
65,21,1
65,21,1
65,21,1
66,3,1
66,3,1
66,12,1
66,12,1
66,16,1
66,16,1
66,21,1
66,21,1
66,21,1
67,3,1
67,3,1
67,12,1
67,12,1
67,16,1
67,16,1
67,21,1
67,21,1
67,21,1
68,3,1
68,3,1
68,12,1
68,12,1
68,16,1
68,16,1
68,21,1
68,21,1
68,21,1
69,3,1
69,3,1
69,12,1
69,12,1
69,16,1
69,16,1
69,21,1
69,21,1
69,21,1
70,3,1
70,3,1
70,12,1
70,12,1
70,16,1
70,16,1
70,21,1
70,21,1
70,21,1
71,4,1
71,4,1
71,7,1
71,7,1
71,18,1
71,18,1
71,18,1
71,22,1
71,22,1
71,24,1
71,24,1
72,4,1
72,4,1
72,7,1
72,7,1
72,18,1
72,18,1
72,18,1
72,22,1
72,22,1
72,24,1
72,24,1
73,4,1
73,4,1
73,7,1
73,7,1
73,18,1
73,18,1
73,18,1
73,22,1
73,22,1
73,24,1
73,24,1
74,4,1
74,4,1
74,7,1
74,7,1
74,18,1
74,18,1
74,18,1
74,22,1
74,22,1
74,24,1
74,24,1
75,4,1
75,4,1
75,7,1
75,7,1
75,18,1
75,18,1
75,18,1
75,22,1
75,22,1
75,24,1
75,24,1
76,4,1
76,4,1
76,7,1
76,7,1
76,18,1
76,18,1
76,18,1
76,22,1
76,22,1
76,24,1
76,24,1
77,4,1
77,4,1
77,7,1
77,7,1
77,18,1
77,18,1
77,18,1
77,22,1
77,22,1
77,24,1
77,24,1
78,7,1
78,7,1
78,8,1
78,8,1
78,9,1
78,9,1
78,9,1
78,24,1
78,24,1
79,7,1
79,7,1
79,8,1
79,8,1
79,9,1
79,9,1
79,9,1
79,24,1
79,24,1
80,7,1
80,7,1
80,8,1
80,8,1
80,9,1
80,9,1
80,9,1
80,24,1
80,24,1
81,7,1
81,7,1
81,8,1
81,8,1
81,9,1
81,9,1
81,9,1
81,24,1
81,24,1
82,7,1
82,7,1
82,8,1
82,8,1
82,9,1
82,9,1
82,9,1
82,24,1
82,24,1
83,7,1
83,7,1
83,8,1
83,8,1
83,9,1
83,9,1
83,9,1
83,24,1
83,24,1
84,7,1
84,7,1
84,8,1
84,8,1
84,9,1
84,9,1
84,9,1
84,24,1
84,24,1
85,6,1
85,6,1
85,10,1
85,10,1
85,10,1
85,13,1
85,13,1
85,19,1
85,19,1
86,6,1
86,6,1
86,10,1
86,10,1
86,10,1
86,13,1
86,13,1
86,19,1
86,19,1
87,6,1
87,6,1
87,10,1
87,10,1
87,10,1
87,13,1
87,13,1
87,19,1
87,19,1
88,6,1
88,6,1
88,10,1
88,10,1
88,10,1
88,13,1
88,13,1
88,19,1
88,19,1
89,6,1
89,6,1
89,10,1
89,10,1
89,10,1
89,13,1
89,13,1
89,19,1
89,19,1
90,6,1
90,6,1
90,10,1
90,10,1
90,10,1
90,13,1
90,13,1
90,19,1
90,19,1
91,6,1
91,6,1
91,10,1
91,10,1
91,10,1
91,13,1
91,13,1
91,19,1
91,19,1
92,2,1
92,2,1
92,10,1
92,10,1
92,17,1
92,17,1
92,19,1
92,19,1
92,19,1
93,2,1
93,2,1
93,10,1
93,10,1
93,17,1
93,17,1
93,19,1
93,19,1
93,19,1
94,2,1
94,2,1
94,10,1
94,10,1
94,17,1
94,17,1
94,19,1
94,19,1
94,19,1
95,2,1
95,2,1
95,10,1
95,10,1
95,17,1
95,17,1
95,19,1
95,19,1
95,19,1
96,2,1
96,2,1
96,10,1
96,10,1
96,17,1
96,17,1
96,19,1
96,19,1
96,19,1
97,2,1
97,2,1
97,10,1
97,10,1
97,17,1
97,17,1
97,19,1
97,19,1
97,19,1
98,2,1
98,2,1
98,10,1
98,10,1
98,17,1
98,17,1
98,19,1
98,19,1
98,19,1
99,8,1
99,8,1
99,16,1
99,16,1
99,16,1
99,21,1
99,21,1
100,8,1
100,8,1
100,16,1
100,16,1
100,16,1
100,21,1
100,21,1
101,8,1
101,8,1
101,16,1
101,16,1
101,16,1
101,21,1
101,21,1
102,8,1
102,8,1
102,16,1
102,16,1
102,16,1
102,21,1
102,21,1
103,8,1
103,8,1
103,16,1
103,16,1
103,16,1
103,21,1
103,21,1
104,8,1
104,8,1
104,16,1
104,16,1
104,16,1
104,21,1
104,21,1
105,8,1
105,8,1
105,16,1
105,16,1
105,16,1
105,21,1
105,21,1
106,3,1
106,3,1
106,7,1
106,7,1
106,7,1
106,9,1
106,9,1
106,11,1
106,11,1
106,18,1
106,18,1
107,3,1
107,3,1
107,7,1
107,7,1
107,7,1
107,9,1
107,9,1
107,11,1
107,11,1
107,18,1
107,18,1
108,3,1
108,3,1
108,7,1
108,7,1
108,7,1
108,9,1
108,9,1
108,11,1
108,11,1
108,18,1
108,18,1
109,3,1
109,3,1
109,7,1
109,7,1
109,7,1
109,9,1
109,9,1
109,11,1
109,11,1
109,18,1
109,18,1
110,3,1
110,3,1
110,7,1
110,7,1
110,7,1
110,9,1
110,9,1
110,11,1
110,11,1
110,18,1
110,18,1
111,3,1
111,3,1
111,7,1
111,7,1
111,7,1
111,9,1
111,9,1
111,11,1
111,11,1
111,18,1
111,18,1
112,3,1
112,3,1
112,7,1
112,7,1
112,7,1
112,9,1
112,9,1
112,11,1
112,11,1
112,18,1
112,18,1
113,6,1
113,6,1
113,13,1
113,13,1
113,15,1
113,15,1
113,23,1
113,23,1
113,23,1
113,25,1
113,25,1
114,6,1
114,6,1
114,13,1
114,13,1
114,15,1
114,15,1
114,23,1
114,23,1
114,23,1
114,25,1
114,25,1
115,6,1
115,6,1
115,13,1
115,13,1
115,15,1
115,15,1
115,23,1
115,23,1
115,23,1
115,25,1
115,25,1
116,6,1
116,6,1
116,13,1
116,13,1
116,15,1
116,15,1
116,23,1
116,23,1
116,23,1
116,25,1
116,25,1
117,6,1
117,6,1
117,13,1
117,13,1
117,15,1
117,15,1
117,23,1
117,23,1
117,23,1
117,25,1
117,25,1
118,6,1
118,6,1
118,13,1
118,13,1
118,15,1
118,15,1
118,23,1
118,23,1
118,23,1
118,25,1
118,25,1
119,6,1
119,6,1
119,13,1
119,13,1
119,15,1
119,15,1
119,23,1
119,23,1
119,23,1
119,25,1
119,25,1
120,3,1
120,3,1
120,3,1
120,7,1
120,7,1
120,8,1
120,8,1
120,15,1
120,15,1
120,21,1
120,21,1
121,3,1
121,3,1
121,3,1
121,7,1
121,7,1
121,8,1
121,8,1
121,15,1
121,15,1
121,21,1
121,21,1
122,3,1
122,3,1
122,3,1
122,7,1
122,7,1
122,8,1
122,8,1
122,15,1
122,15,1
122,21,1
122,21,1
123,3,1
123,3,1
123,3,1
123,7,1
123,7,1
123,8,1
123,8,1
123,15,1
123,15,1
123,21,1
123,21,1
124,3,1
124,3,1
124,3,1
124,7,1
124,7,1
124,8,1
124,8,1
124,15,1
124,15,1
124,21,1
124,21,1
125,3,1
125,3,1
125,3,1
125,7,1
125,7,1
125,8,1
125,8,1
125,15,1
125,15,1
125,21,1
125,21,1
126,3,1
126,3,1
126,3,1
126,7,1
126,7,1
126,8,1
126,8,1
126,15,1
126,15,1
126,21,1
126,21,1
127,2,1
127,2,1
127,5,1
127,5,1
127,5,1
127,17,1
127,17,1
127,20,1
127,20,1
128,2,1
128,2,1
128,5,1
128,5,1
128,5,1
128,17,1
128,17,1
128,20,1
128,20,1
129,2,1
129,2,1
129,5,1
129,5,1
129,5,1
129,17,1
129,17,1
129,20,1
129,20,1
130,2,1
130,2,1
130,5,1
130,5,1
130,5,1
130,17,1
130,17,1
130,20,1
130,20,1
131,2,1
131,2,1
131,5,1
131,5,1
131,5,1
131,17,1
131,17,1
131,20,1
131,20,1
132,2,1
132,2,1
132,5,1
132,5,1
132,5,1
132,17,1
132,17,1
132,20,1
132,20,1
133,2,1
133,2,1
133,5,1
133,5,1
133,5,1
133,17,1
133,17,1
133,20,1
133,20,1
134,11,1
134,11,1
134,17,1
134,17,1
134,18,1
134,18,1
134,20,1
134,20,1
134,22,1
134,22,1
134,22,1
135,11,1
135,11,1
135,17,1
135,17,1
135,18,1
135,18,1
135,20,1
135,20,1
135,22,1
135,22,1
135,22,1
136,11,1
136,11,1
136,17,1
136,17,1
136,18,1
136,18,1
136,20,1
136,20,1
136,22,1
136,22,1
136,22,1
137,11,1
137,11,1
137,17,1
137,17,1
137,18,1
137,18,1
137,20,1
137,20,1
137,22,1
137,22,1
137,22,1
138,11,1
138,11,1
138,17,1
138,17,1
138,18,1
138,18,1
138,20,1
138,20,1
138,22,1
138,22,1
138,22,1
139,11,1
139,11,1
139,17,1
139,17,1
139,18,1
139,18,1
139,20,1
139,20,1
139,22,1
139,22,1
139,22,1
140,11,1
140,11,1
140,17,1
140,17,1
140,18,1
140,18,1
140,20,1
140,20,1
140,22,1
140,22,1
140,22,1
141,7,1
141,7,1
141,11,1
141,11,1
141,11,1
141,13,1
141,13,1
141,15,1
141,15,1
141,22,1
141,22,1
142,7,1
142,7,1
142,11,1
142,11,1
142,11,1
142,13,1
142,13,1
142,15,1
142,15,1
142,22,1
142,22,1
143,7,1
143,7,1
143,11,1
143,11,1
143,11,1
143,13,1
143,13,1
143,15,1
143,15,1
143,22,1
143,22,1
144,7,1
144,7,1
144,11,1
144,11,1
144,11,1
144,13,1
144,13,1
144,15,1
144,15,1
144,22,1
144,22,1
145,7,1
145,7,1
145,11,1
145,11,1
145,11,1
145,13,1
145,13,1
145,15,1
145,15,1
145,22,1
145,22,1
146,7,1
146,7,1
146,11,1
146,11,1
146,11,1
146,13,1
146,13,1
146,15,1
146,15,1
146,22,1
146,22,1
147,7,1
147,7,1
147,11,1
147,11,1
147,11,1
147,13,1
147,13,1
147,15,1
147,15,1
147,22,1
147,22,1
148,1,1
148,1,1
148,1,1
148,4,1
148,4,1
148,24,1
148,24,1
149,1,1
149,1,1
149,1,1
149,4,1
149,4,1
149,24,1
149,24,1
150,1,1
150,1,1
150,1,1
150,4,1
150,4,1
150,24,1
150,24,1
151,1,1
151,1,1
151,1,1
151,4,1
151,4,1
151,24,1
151,24,1
152,1,1
152,1,1
152,1,1
152,4,1
152,4,1
152,24,1
152,24,1
153,1,1
153,1,1
153,1,1
153,4,1
153,4,1
153,24,1
153,24,1
154,1,1
154,1,1
154,1,1
154,4,1
154,4,1
154,24,1
154,24,1
155,10,1
155,10,1
155,11,1
155,11,1
155,13,1
155,13,1
155,13,1
155,17,1
155,17,1
155,23,1
155,23,1
156,10,1
156,10,1
156,11,1
156,11,1
156,13,1
156,13,1
